id,movie_id,person_id,name,character,cast_order,Project,movie_release_date,Sentiment_Score,Popularity_Score,Genre,Lead_Talent,job,department,author,author_username,author_rating,content,created_at,updated_at,url,movie_rating,content_length,show_id,type,director,country,date_added,release_year,duration,description,crew,budget,homepage,keywords,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,adult,backdrop_path,imdb_id,poster_path
956,,,,,,Mission: Impossible III,,0.65,63.079003,"[{""id"": 12",Ensemble,,,,,,,,,,,,,,,,,,,,,150000000.0,http://www.missionimpossible.com/,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 591, ""name"": ""cia""}, {""id"": 716, ""name"": ""vatican""}, {""id"": 833, ""name"": ""white house""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1880, ""name"": ""mobile phone""}, {""id"": 1969, ""name"": ""map""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 2676, ""name"": ""honeymoon""}, {""id"": 2682, ""name"": ""shanghai""}, {""id"": 3181, ""name"": ""pretended murder""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 3877, ""name"": ""covered investigation""}, {""id"": 4277, ""name"": ""to shoot dead""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 4697, ""name"": ""video""}, {""id"": 4698, ""name"": ""stamp""}, {""id"": 4699, ""name"": ""hard drive""}, {""id"": 4700, ""name"": ""e-mail""}, {""id"": 4701, ""name"": ""decipherment""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12965, ""name"": ""duel""}, {""id"": 18118, ""name"": ""disguise""}, {""id"": 33648, ""name"": ""celebration""}, {""id"": 46958, ""name"": ""good and bad""}, {""id"": 191881, ""name"": ""research laboratory""}, {""id"": 222423, ""name"": ""blast""}]",en,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""MI 3 Film"", ""id"": 658}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}, {""name"": ""The Fourth Production Company Film Group"", ""id"": 22102}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-05-03,397850012.0,126.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,The Mission Begins 05:05:06.,2028.0,,,,
1368,,,,,,First Blood,,0.72,63.071046,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,15000000.0,,"[{""id"": 378, ""name"": ""prison""}, {""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 798, ""name"": ""sheriff""}, {""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1375, ""name"": ""submachine gun""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 2535, ""name"": ""destroy""}, {""id"": 2801, ""name"": ""self-defense""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 2957, ""name"": ""vietnam war""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3787, ""name"": ""village and town""}, {""id"": 4668, ""name"": ""police operation""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5386, ""name"": ""tramp""}, {""id"": 5387, ""name"": ""national guard""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6112, ""name"": ""firearm""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10685, ""name"": ""escape""}]",en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.","[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-10-22,125212904.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This time he's fighting for his life.,1488.0,,,,
40978,,,,,,Emmanuelle 4,,0.46740000000000004,63.018,Drama,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,,"softcore, erotic movie",fr,Emmanuelle 4,"In order to escape from her former lover Marc, Sylvia goes to Brazil where Dr. Santamo transforms her into the beautiful Emmanuelle...","Sara Films, AS Productions, Cannon Group",France,1984-02-15,0.0,89.0,French,Released,,46.0,False,/23qbrvlNPgR6s7RykEIWzONddpp.jpg,tt0085486,/2QRAGWpl1WAVnJQgJ2BpO67x5Mj.jpg
948163,,,,,,Timescape,,0.775,62.998,Science Fiction,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,,,en,Timescape,Two kids accidentally travel back in time to the dinosaur age and must find a way to repair their ship and get back home.,"Fullum Films Studios, MeniThings Productions, Empress Road Pictures","Canada, United States of America",2022-08-19,0.0,81.0,English,Released,"If they don't return, they are history",18.0,False,/8Hn4Qp2LXb2T6teZ9ySbWaUCcTj.jpg,tt9672824,/gLawhwtgRYW23AcDIe6ZUKFXPuJ.jpg
260514,,,,,,Cars 3,,0.6853,62.961,Animation,Ensemble,,,,,,,,,,,,,,,,,,,,,175000000.0,http://cars.disney.com,"trainer, sequel, anthropomorphism, travel, racing, high tech",en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",Pixar,United States of America,2017-06-15,383925276.0,102.0,English,Released,It's not over until lightning strikes.,5263.0,False,/86TlYSntBzD4pxLNM6U3GoOfGdD.jpg,tt3606752,/jJ8TnHvWHaVadW5JJjGYsM07j9i.jpg
328387,,,,,,Nerve,,0.71,62.933899,"[{""id"": 9648",Ensemble,,,,,,,,,,,,,,,,,,,,,20000000.0,http://www.playnerve.com/,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 18249, ""name"": ""game""}, {""id"": 186846, ""name"": ""adaptation""}, {""id"": 201871, ""name"": ""dare""}, {""id"": 212562, ""name"": ""cellphone video""}, {""id"": 223438, ""name"": ""based on young adult novel""}, {""id"": 229980, ""name"": ""smartphone""}, {""id"": 235098, ""name"": ""taking a risk""}]",en,Nerve,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.","[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Allison Shearmur Productions"", ""id"": 47706}, {""name"": ""Keep Your Head"", ""id"": 79963}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-27,83707310.0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Are you a watcher or a player?,2181.0,,,,
2649,,,,,,The Game,,0.75,62.925175,"[{""id"": 18",Ensemble,,,,,,,,,,,,,,,,,,,,,50000000.0,,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 3883, ""name"": ""danger of life""}, {""id"": 5732, ""name"": ""birthday party""}, {""id"": 173303, ""name"": ""surprising""}]",en,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.","[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""A&B Producoes"", ""id"": 1519}, {""name"": ""Popaganda Films"", ""id"": 10164}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-12,109423648.0,129.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What do you get for the man who has everything?,1506.0,,,,
1724,,,,,,The Incredible Hulk,,0.61,62.898336,"[{""id"": 878",Ensemble,,,,,,,,,,,,,,,,,,,,,150000000.0,,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1809, ""name"": ""rio de janeiro""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 10834, ""name"": ""super soldier""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 160977, ""name"": ""virginia""}, {""id"": 162365, ""name"": ""military""}, {""id"": 179100, ""name"": ""hulk""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 200918, ""name"": ""angry""}, {""id"": 202816, ""name"": ""bruce banner""}]",en,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""MVL Incredible Productions"", ""id"": 25121}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-06-12,163712074.0,114.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You'll like him when he's angry.,3021.0,,,,
745391,,,,,,Love in Taipei,,0.7575000000000001,62.843,Romance,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,,"based on novel or book, romantic",en,Love in Taipei,A young American woman is sent by her parents to a cultural immersion program in Taipei where she begins a new journey of self-discovery and romance.,"ACE Entertainment, 1 Production Film","Taiwan, United States of America",2023-08-10,0.0,92.0,English,Released,,20.0,False,/2rt2BAFDyOor693NVwUWHV0baky.jpg,tt11947100,/o6TMfQn6RsWmJVtCoCKk04sQcID.jpg
9654,,,,,,The Italian Job,,0.6599999999999999,62.766854,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,60000000.0,http://www.italianjobmovie.com/,"[{""id"": 110, ""name"": ""venice""}, {""id"": 387, ""name"": ""california""}, {""id"": 477, ""name"": ""train station""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1201, ""name"": ""austria""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 8430, ""name"": ""safe""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9728, ""name"": ""caper""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10476, ""name"": ""double crossed""}, {""id"": 10604, ""name"": ""fast cars""}, {""id"": 12391, ""name"": ""boat chase""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15234, ""name"": ""convict""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 158584, ""name"": ""tv news""}, {""id"": 159510, ""name"": ""hollywood sign""}, {""id"": 159511, ""name"": ""television repair""}, {""id"": 177958, ""name"": ""mini cooper""}]",en,The Italian Job,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.","[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-30,176070171.0,110.0,"[{""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Get in. Get out. Get even.,1919.0,,,,
1145612,,,,,,Fate/strange Fake -Whispers of Dawn-,,0.7923,62.745,Animation,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,https://fatesf-anime.com/,"aftercreditsstinger, anime, based on light novel",ja,Fate/strange Fake -Whispers of Dawn-,"In a Holy Grail War, Mages (Masters) and their Heroic Spirits (Servants) fight for the control of the Holy Grail—an omnipotent wish-granting device said to fulfill any desire. Years have passed since the end of the Fifth Holy Grail War in Japan. Now, signs portend the emergence of a new Holy Grail in the western American city of Snowfield. Sure enough, Masters and Servants begin to gather... A missing Servant class... Impossible Servant summonings... A nation shrouded in secrecy... And a city created as a battleground. In the face of such irregularities, the Holy Grail War is twisted and driven into the depth of madness. Let the curtain rise on a masquerade of humans and heroes, made to dance upon the stage of a false Holy Grail.","A-1 Pictures, Aniplex, TYPE-MOON, KADOKAWA, INSPION EDGE",Japan,2023-07-01,0.0,56.0,Japanese,Released,This is a Holy Grail War covered in lies.,13.0,False,/3wUOyQbIOFNLPObXa7Iae8RzJ87.jpg,tt22264336,/7Cf2NS9oH1VpH23NyWR4J7WIOv9.jpg
64688,,,,,,21 Jump Street,,0.67,62.714026,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,42000000.0,http://www.21jumpstreet-movie.com/,"[{""id"": 3230, ""name"": ""male friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 9964, ""name"": ""crude humor""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Stephen J. Cannell Productions"", ""id"": 5585}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-12,201585328.0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They thought the streets were mean. Then they went back to high school.,4074.0,,,,
324668,,,,,,Jason Bourne,,0.5900000000000001,62.641286,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,120000000.0,http://www.jasonbournemovie.com,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 187844, ""name"": ""flashback""}]",en,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,"[{""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Captivate Entertainment"", ""id"": 25716}, {""name"": ""Pearl Street Films"", ""id"": 29313}, {""name"": ""Double Negative"", ""id"": 31922}, {""name"": ""Perfect World (Beijing) Pictures Co."", ""id"": 83871}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2016-07-27,415484914.0,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You know his name,2341.0,,,,
550988,,,,,,Free Guy,,0.755,62.599,Comedy,Ensemble,,,,,,,,,,,,,,,,,,,,,110000000.0,https://www.20thcenturystudios.com/movies/free-guy,"hero, artificial intelligence (a.i.), video game, virtual reality, gun, code, gamer, bank robbery, bank teller, programmer, mmorpg, heroic",en,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.","Berlanti Productions, 21 Laps Entertainment, Maximum Effort, Lit Entertainment Group, 20th Century Studios",United States of America,2021-08-11,331526598.0,115.0,"Japanese, English",Released,Life's too short to be a background character.,7662.0,False,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,tt6264654,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg
122081,,,,,,Spring Breakers,,0.5,62.554173,"[{""id"": 18",Ensemble,,,,,,,,,,,,,,,,,,,,,5000000.0,http://www.springbreakersmovie.com/,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 8508, ""name"": ""party""}, {""id"": 11130, ""name"": ""art house""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 158054, ""name"": ""spring break""}, {""id"": 206298, ""name"": ""young adult""}]",en,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.","[{""name"": ""RabbitBandini Productions"", ""id"": 8924}, {""name"": ""Division Films"", ""id"": 14036}, {""name"": ""Pop Films"", ""id"": 14531}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""MJZ"", ""id"": 17719}, {""name"": ""O' Salvation"", ""id"": 26676}, {""name"": ""Iconoclast"", ""id"": 78780}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-24,31724284.0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A little sun can bring out your dark side.,1551.0,,,,
